sno,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
9767,Jet Airways,Delhi,Cochin,2,15318,27,5,20,0,8,25
1874,Jet Airways,Delhi,Cochin,1,10262,15,6,14,0,22,35
9861,Jet Airways,Delhi,Cochin,1,10262,24,6,22,50,13,45
3390,Vistara,Kolkata,Banglore,1,8085,5,9,17,0,6,25
9023,Air Asia,Kolkata,Banglore,0,3782,27,3,22,50,2,30
9563,Air India,Kolkata,Banglore,2,15532,5,1,9,25,28,20
9639,Multiple carriers,Delhi,Cochin,1,7618,27,5,9,0,12,0
10417,Air India,Mumbai,Hyderabad,0,3100,6,9,6,20,1,20
6147,IndiGo,Chennai,Kolkata,0,5277,6,12,22,5,2,20
7295,IndiGo,Mumbai,Hyderabad,0,2227,4,1,20,5,1,35
5348,Multiple carriers,Delhi,Cochin,1,7198,27,5,17,0,8,30
8394,Multiple carriers,Delhi,Cochin,1,7198,6,6,17,0,8,30
8953,Jet Airways,Banglore,New Delhi,1,11087,3,12,22,55,11,50
8221,IndiGo,Banglore,New Delhi,0,5694,24,3,23,30,2,50
8648,Multiple carriers,Delhi,Cochin,1,10678,24,6,11,25,7,35
2545,Multiple carriers,Delhi,Cochin,1,7878,27,5,7,10,15,20
1557,GoAir,Kolkata,Banglore,0,3514,27,6,15,20,2,35
1004,Multiple carriers,Delhi,Cochin,1,13677,3,9,19,0,6,35
8586,Jet Airways,Kolkata,Banglore,1,13044,6,12,21,10,12,10
3690,SpiceJet,Banglore,Delhi,0,3573,18,5,5,55,2,40
4190,Air India,Kolkata,Banglore,2,10151,21,5,12,0,9,50
5104,Jet Airways,Banglore,New Delhi,1,17261,3,6,20,35,12,55
7900,Multiple carriers,Delhi,Cochin,1,8283,24,5,19,0,6,30
1465,SpiceJet,Mumbai,Hyderabad,0,1965,21,5,13,15,1,30
10241,Multiple carriers,Delhi,Cochin,1,10877,15,6,10,35,8,25
9818,Jet Airways,Kolkata,Banglore,1,13941,5,9,16,30,17,35
1722,Vistara,Mumbai,Hyderabad,1,12395,3,6,15,40,17,45
695,Multiple carriers,Delhi,Cochin,1,6838,4,9,17,0,8,30
1392,Air India,Banglore,Delhi,0,5228,5,6,21,5,2,50
2235,Jet Airways,Delhi,Cochin,1,16079,21,5,20,55,22,5
3819,Multiple carriers,Delhi,Cochin,1,15136,3,6,13,55,7,5
2622,GoAir,Banglore,Delhi,0,3898,5,1,20,55,2,45
864,Air India,Delhi,Cochin,0,4939,15,3,18,5,3,5
1647,Jet Airways,Banglore,New Delhi,1,27992,3,1,8,0,12,20
6487,Jet Airways,Banglore,New Delhi,1,7832,21,3,14,5,5,5
9299,Air India,Mumbai,Hyderabad,0,3100,21,6,21,5,1,20
8549,Multiple carriers,Delhi,Cochin,1,7198,6,12,13,0,12,30
7370,IndiGo,Banglore,New Delhi,0,6860,15,3,8,30,3,0
1511,Air India,Delhi,Cochin,1,8372,21,5,9,0,10,15
4175,IndiGo,Delhi,Cochin,1,5883,15,6,10,35,14,55
1706,IndiGo,Kolkata,Banglore,0,6565,3,1,15,10,2,35
5434,IndiGo,Kolkata,Banglore,0,4804,18,6,4,40,2,35
9322,Multiple carriers,Delhi,Cochin,1,13377,27,6,16,0,9,30
6868,Air India,Banglore,Delhi,0,4441,4,3,21,5,2,50
3758,IndiGo,Kolkata,Banglore,0,4804,5,9,17,15,2,35
5209,SpiceJet,Chennai,Kolkata,0,3597,6,3,17,45,2,20
10385,IndiGo,Chennai,Kolkata,0,7295,3,6,7,55,2,20
2551,Air India,Delhi,Cochin,1,9929,24,5,7,0,12,15
129,IndiGo,Chennai,Kolkata,0,3597,6,3,14,45,2,20
8043,Air India,Delhi,Cochin,2,8140,21,3,9,45,23,40
834,Multiple carriers,Delhi,Cochin,1,9646,6,6,9,45,6,25
3350,Vistara,Kolkata,Banglore,1,8452,21,5,20,20,12,45
7530,Vistara Premium economy,Chennai,Kolkata,0,9125,3,1,7,5,2,15
7899,Jet Airways,Delhi,Cochin,1,14714,6,3,20,55,15,40
1894,Air India,Delhi,Cochin,1,8372,15,5,13,0,6,15
7406,Jet Airways,Kolkata,Banglore,1,14151,6,9,9,35,25,20
8234,Air India,Kolkata,Banglore,1,6117,5,1,19,0,9,40
10387,Multiple carriers,Delhi,Cochin,1,7670,18,5,19,0,6,30
7411,Air India,Delhi,Cochin,2,13381,21,5,20,15,23,0
2766,Jet Airways,Banglore,Delhi,0,5198,5,6,6,0,2,45
2165,Vistara,Chennai,Kolkata,0,11982,6,3,17,45,2,20
1885,Multiple carriers,Delhi,Cochin,1,6723,24,6,7,10,9,0
9126,SpiceJet,Delhi,Cochin,1,6460,21,3,8,45,4,30
6685,Air India,Delhi,Cochin,2,6565,27,3,7,5,26,20
9287,GoAir,Banglore,Delhi,0,3419,6,12,7,45,2,55
2089,Multiple carriers,Delhi,Cochin,1,7845,27,3,19,0,6,35
6751,IndiGo,Delhi,Cochin,1,16162,3,9,4,45,8,10
5170,SpiceJet,Delhi,Cochin,1,6749,27,5,6,5,5,15
10048,Jet Airways,Delhi,Cochin,1,10262,27,6,14,0,22,35
3259,Jet Airways,Banglore,New Delhi,1,9134,15,3,8,0,5,15
5235,Air India,Mumbai,Hyderabad,2,17327,3,6,21,10,4,15
354,Jet Airways,Delhi,Cochin,1,6540,27,3,18,15,10,10
7951,Multiple carriers,Delhi,Cochin,1,6427,27,3,15,15,10,20
180,Jet Airways,Delhi,Cochin,1,10262,6,1,10,0,18,25
5071,Jet Airways,Kolkata,Banglore,1,10844,21,5,20,0,26,35
648,IndiGo,Mumbai,Hyderabad,0,4049,21,6,6,25,1,30
9586,SpiceJet,Kolkata,Banglore,0,3873,27,6,17,10,2,30
2961,IndiGo,Banglore,Delhi,0,4591,18,4,6,5,2,45
6877,Multiple carriers,Delhi,Cochin,1,34273,5,9,12,50,12,40
2238,SpiceJet,Banglore,Delhi,0,3573,24,4,21,10,2,55
4017,Jet Airways,Kolkata,Banglore,1,5608,6,9,10,20,7,15
7486,Air India,Banglore,New Delhi,2,10783,18,3,8,50,38,35
722,Jet Airways,Delhi,Cochin,1,5406,4,6,8,0,11,0
10172,Jet Airways,Banglore,Delhi,0,4544,4,3,18,55,3,5
10028,Jet Airways,Banglore,Delhi,0,7754,21,6,18,55,3,5
621,Air India,Banglore,New Delhi,1,6046,15,3,8,15,13,10
401,Jet Airways,Delhi,Cochin,2,13292,6,3,9,35,27,0
866,Jet Airways,Kolkata,Banglore,1,10844,6,6,16,30,7,5
2037,Jet Airways,Delhi,Cochin,2,15129,27,5,9,40,18,45
5505,Jet Airways,Delhi,Cochin,1,14714,6,1,21,50,14,45
65,IndiGo,Delhi,Cochin,1,5894,24,6,10,35,10,25
100,Jet Airways,Kolkata,Banglore,1,14781,15,5,8,25,12,20
9314,IndiGo,Delhi,Cochin,1,6442,6,9,6,50,9,20
5435,Multiple carriers,Delhi,Cochin,1,13377,6,6,14,0,11,30
3163,Vistara,Banglore,New Delhi,1,6590,15,3,6,40,27,45
3905,IndiGo,Delhi,Cochin,1,5298,27,3,6,40,5,20
3393,IndiGo,Kolkata,Banglore,1,7605,5,9,21,0,5,15
10286,Jet Airways,Kolkata,Banglore,1,8586,18,5,20,0,12,15
1430,Jet Airways,Banglore,New Delhi,1,16757,3,6,9,45,4,40
1297,Jet Airways,Kolkata,Banglore,1,14781,21,5,6,30,11,45
8345,Multiple carriers,Delhi,Cochin,1,9315,15,5,7,30,11,30
9241,Vistara,Delhi,Cochin,0,6741,6,1,14,40,3,10
3586,Multiple carriers,Delhi,Cochin,1,13062,21,3,11,30,9,30
5760,IndiGo,Kolkata,Banglore,0,6565,3,1,17,15,2,40
2616,IndiGo,Banglore,Delhi,0,4990,6,6,18,55,2,55
3240,IndiGo,Kolkata,Banglore,0,4804,18,6,15,15,2,30
7217,IndiGo,Banglore,Delhi,0,4823,27,4,16,55,3,0
860,Multiple carriers,Delhi,Cochin,1,7155,27,6,4,55,14,20
3946,IndiGo,Banglore,Delhi,0,4823,6,3,7,10,2,55
2268,IndiGo,Chennai,Kolkata,0,5277,27,6,22,5,2,20
7999,Air Asia,Kolkata,Banglore,0,3807,18,6,9,45,2,30
9986,Jet Airways,Kolkata,Banglore,1,8586,5,9,6,30,9,50
486,Jet Airways,Banglore,New Delhi,1,26890,3,1,8,55,6,20
7290,Air India,Mumbai,Hyderabad,0,3100,5,3,21,5,1,20
7334,IndiGo,Delhi,Cochin,1,5684,6,12,15,0,10,30
2183,Jet Airways,Mumbai,Hyderabad,0,4995,24,5,7,5,1,25
10076,IndiGo,Banglore,New Delhi,1,4410,18,3,12,10,4,55
1514,IndiGo,Delhi,Cochin,1,13611,3,6,4,45,16,15
8885,Multiple carriers,Delhi,Cochin,1,7038,6,1,7,10,15,20
8009,Multiple carriers,Delhi,Cochin,1,10197,21,5,8,0,11,0
6949,Jet Airways,Kolkata,Banglore,1,10844,6,9,21,10,21,5
5892,Air India,Delhi,Cochin,2,13591,5,9,16,55,26,20
10110,Air India,Kolkata,Banglore,1,7662,5,9,16,45,28,20
4542,Air Asia,Banglore,Delhi,0,3383,21,6,11,10,2,45
5493,Jet Airways,Kolkata,Banglore,1,10844,24,5,18,55,24,55
9288,Jet Airways,Kolkata,Banglore,1,14151,21,5,20,25,24,40
3200,Jet Airways,Delhi,Cochin,2,11507,15,6,9,35,18,50
8759,Air India,Delhi,Cochin,1,8907,27,6,9,45,13,15
10040,Jet Airways,Delhi,Cochin,1,10262,6,12,19,45,23,15
9584,Multiple carriers,Delhi,Cochin,1,9646,27,6,7,5,9,5
6477,Jet Airways,Delhi,Cochin,2,10909,4,9,9,40,18,45
6119,Jet Airways,Kolkata,Banglore,1,14571,24,5,14,5,8,30
6917,Air India,Kolkata,Banglore,3,14015,5,12,9,50,13,25
1705,Jet Airways,Kolkata,Banglore,1,13067,5,6,17,0,22,5
142,IndiGo,Delhi,Cochin,1,5636,15,6,2,0,5,25
5371,IndiGo,Delhi,Cochin,1,5073,4,3,10,35,5,0
4926,Multiple carriers,Delhi,Cochin,1,13377,15,6,18,15,7,15
5829,Jet Airways,Kolkata,Banglore,1,14151,15,5,17,0,17,55
7456,Multiple carriers,Delhi,Cochin,1,15373,5,1,9,0,10,15
1807,IndiGo,Banglore,Delhi,0,4823,27,6,18,25,2,55
4985,Jet Airways,Kolkata,Banglore,1,8586,15,5,14,5,9,30
8314,Jet Airways,Delhi,Cochin,0,9564,6,9,11,0,3,15
2148,Jet Airways,Kolkata,Banglore,1,9663,24,5,16,30,16,50
3266,Jet Airways,Delhi,Cochin,1,12719,21,3,2,15,16,35
2248,IndiGo,Banglore,Delhi,0,4823,4,9,7,10,2,55
3635,IndiGo,Kolkata,Banglore,0,5224,18,5,14,25,2,30
2262,IndiGo,Kolkata,Banglore,1,4226,5,6,19,35,3,40
5444,Jet Airways,Delhi,Cochin,1,12347,21,3,19,45,23,5
9602,Jet Airways,Delhi,Cochin,1,14714,15,6,11,30,7,30
5215,Jet Airways,Kolkata,Banglore,1,7064,4,1,18,55,23,20
3257,Air India,Delhi,Cochin,2,13591,6,1,14,25,28,50
9797,Air India,Delhi,Cochin,2,9653,5,9,5,0,38,15
7021,IndiGo,Kolkata,Banglore,1,6303,24,3,8,15,4,45
8211,Vistara,Delhi,Cochin,0,6216,24,6,14,40,3,10
14,IndiGo,Kolkata,Banglore,0,4804,24,4,17,15,2,35
2303,Multiple carriers,Delhi,Cochin,1,5797,27,6,15,15,10,15
8415,Air India,Kolkata,Banglore,1,8891,15,5,16,50,15,5
7219,Jet Airways,Delhi,Cochin,2,11869,21,3,18,25,24,25
5764,IndiGo,Banglore,New Delhi,1,22153,3,1,19,35,5,0
5108,Air India,Banglore,New Delhi,1,8425,3,9,22,0,15,20
2263,Air India,Delhi,Cochin,1,11050,3,9,4,0,15,15
5304,GoAir,Delhi,Cochin,1,5140,27,4,7,25,6,10
5169,IndiGo,Banglore,New Delhi,0,6860,3,3,1,30,2,45
8573,Air India,Kolkata,Banglore,2,10151,18,5,12,0,9,50
9967,IndiGo,Kolkata,Banglore,0,4778,3,6,5,30,2,50
484,SpiceJet,Kolkata,Banglore,0,4911,21,4,22,20,2,20
7523,Air India,Delhi,Cochin,2,13591,5,9,20,15,23,0
4859,IndiGo,Delhi,Cochin,1,6818,6,3,5,5,11,5
5467,Multiple carriers,Delhi,Cochin,1,9794,21,5,8,45,10,15
1248,Air India,Delhi,Cochin,2,13538,5,6,12,20,30,55
9704,Air India,Kolkata,Banglore,1,8576,6,9,9,25,9,5
5852,IndiGo,Delhi,Cochin,1,6674,6,6,6,50,9,20
3155,SpiceJet,Kolkata,Banglore,0,3873,15,4,6,55,2,35
1513,Air India,Delhi,Cochin,2,10441,5,9,22,0,21,15
6706,Air India,Kolkata,Banglore,1,8891,5,12,9,25,12,25
3367,SpiceJet,Kolkata,Banglore,0,3815,27,3,9,0,2,30
8676,IndiGo,Mumbai,Hyderabad,0,2754,15,5,2,35,1,30
7365,Air India,Banglore,Delhi,0,5228,18,6,21,5,2,50
9998,Jet Airways,Kolkata,Banglore,1,11467,15,5,9,35,28,50
2470,Jet Airways,Delhi,Cochin,1,13843,3,6,8,0,20,25
5857,IndiGo,Mumbai,Hyderabad,0,2754,6,6,19,5,1,30
1065,Jet Airways,Kolkata,Banglore,1,8066,5,6,20,25,13,20
1055,SpiceJet,Kolkata,Banglore,0,3841,5,6,6,55,2,35
4764,Air India,Kolkata,Banglore,1,10413,6,9,7,0,13,25
9106,Air Asia,Kolkata,Banglore,0,5620,3,1,10,20,2,35
4229,Air India,Delhi,Cochin,2,11942,5,9,18,45,24,30
8834,Multiple carriers,Delhi,Cochin,1,13377,24,6,11,30,14,0
8145,Jet Airways,Kolkata,Banglore,1,11467,5,9,20,25,18,0
10072,IndiGo,Banglore,Delhi,0,3943,6,12,4,0,2,50
7751,Multiple carriers,Delhi,Cochin,1,7670,18,5,12,50,8,10
3474,SpiceJet,Kolkata,Banglore,0,3841,15,4,17,10,2,30
7549,Air India,Kolkata,Banglore,0,4435,3,12,20,45,2,35
572,Air India,Banglore,New Delhi,0,7591,3,3,21,10,2,45
5220,Air India,Banglore,Delhi,0,4441,4,1,21,5,2,50
3820,Vistara,Kolkata,Banglore,1,9345,21,5,7,10,13,10
5051,IndiGo,Mumbai,Hyderabad,0,4049,5,6,9,10,1,30
2497,Air India,Kolkata,Banglore,1,10203,6,6,10,0,10,25
6873,Jet Airways,Delhi,Cochin,2,7791,21,3,10,45,32,5
5512,IndiGo,Banglore,Delhi,0,3943,27,4,22,10,2,50
8172,Multiple carriers,Delhi,Cochin,1,10261,6,1,8,45,10,30
4044,Jet Airways,Banglore,Delhi,0,7229,27,5,19,50,3,0
10276,IndiGo,Mumbai,Hyderabad,0,2437,5,9,20,5,1,35
4534,Jet Airways,Delhi,Cochin,1,15764,3,6,9,0,19,25
5107,IndiGo,Banglore,Delhi,0,4823,6,9,16,55,2,50
1617,Jet Airways,Banglore,Delhi,0,7754,21,6,19,50,3,0
2619,Jet Airways,Delhi,Cochin,1,10262,6,3,17,30,10,55
8130,Multiple carriers,Delhi,Cochin,1,7670,5,9,7,30,13,30
2481,IndiGo,Chennai,Kolkata,0,6297,15,3,19,35,2,20
4818,Jet Airways,Kolkata,Banglore,1,14231,24,3,13,55,20,10
8113,GoAir,Banglore,Delhi,0,4632,4,6,7,45,2,55
29,Vistara,Chennai,Kolkata,0,3687,15,6,7,5,2,15
5128,Multiple carriers,Delhi,Cochin,1,10678,15,6,4,55,14,5
7294,Multiple carriers,Delhi,Cochin,1,7363,21,3,17,0,8,35
6443,IndiGo,Banglore,Delhi,0,4823,21,6,8,30,2,50
232,Air India,Delhi,Cochin,1,10191,18,5,13,0,6,15
1565,SpiceJet,Chennai,Kolkata,0,3332,21,3,9,30,2,35
2129,IndiGo,Banglore,New Delhi,0,12649,3,3,13,0,2,50
8666,IndiGo,Delhi,Cochin,1,7503,18,5,15,0,10,30
1748,Jet Airways,Delhi,Cochin,1,15554,3,9,20,50,7,35
6960,Jet Airways,Delhi,Cochin,1,16289,27,5,7,5,11,55
10103,Jet Airways,Banglore,New Delhi,1,13555,18,3,21,25,13,0
1886,Multiple carriers,Delhi,Cochin,1,8307,21,3,8,0,7,30
9914,IndiGo,Kolkata,Banglore,0,5618,3,6,14,20,2,35
2531,Multiple carriers,Delhi,Cochin,1,7670,18,5,12,50,12,40
2678,GoAir,Banglore,Delhi,0,4239,4,1,7,45,2,55
86,IndiGo,Delhi,Cochin,1,5636,24,6,2,0,5,25
9786,Air India,Banglore,New Delhi,0,7276,15,3,13,20,2,50
3948,IndiGo,Delhi,Cochin,1,13790,3,6,2,35,5,55
3827,Jet Airways,Kolkata,Banglore,1,10844,6,9,20,0,27,35
3246,Air India,Kolkata,Banglore,1,8366,6,6,16,50,15,5
8182,IndiGo,Kolkata,Banglore,0,4804,5,9,4,40,2,35
5018,Multiple carriers,Delhi,Cochin,1,7363,4,9,19,0,6,30
4031,Jet Airways,Delhi,Cochin,1,16289,27,5,8,0,11,0
3655,Jet Airways,Delhi,Cochin,1,16079,6,1,7,5,5,30
8684,Jet Airways,Kolkata,Banglore,1,13067,5,6,20,25,18,40
5155,Air India,Delhi,Cochin,2,8367,27,3,17,15,14,25
9571,Multiple carriers,Delhi,Cochin,1,16108,6,1,9,0,10,15
7391,Jet Airways,Delhi,Cochin,2,14300,15,6,12,15,16,10
8862,Air India,Delhi,Cochin,2,10703,21,3,12,20,30,55
10119,IndiGo,Delhi,Cochin,2,9413,3,3,11,55,9,25
9401,IndiGo,Delhi,Cochin,1,9709,21,3,8,25,7,5
3331,Air Asia,Kolkata,Banglore,1,5162,21,5,19,55,3,35
825,Jet Airways,Kolkata,Banglore,1,13067,21,5,17,0,16,45
2314,IndiGo,Mumbai,Hyderabad,0,2754,18,6,19,5,1,30
8772,SpiceJet,Kolkata,Banglore,0,3841,4,6,14,55,2,30
8281,Air Asia,Kolkata,Banglore,0,4409,6,3,10,20,2,35
592,Jet Airways,Banglore,Delhi,0,6144,21,4,7,10,3,0
8562,Air India,Delhi,Cochin,1,7480,15,6,6,5,27,20
6166,Jet Airways,Delhi,Cochin,1,10262,15,6,10,0,9,0
10187,SpiceJet,Kolkata,Banglore,0,4174,18,5,14,55,2,30
795,Multiple carriers,Delhi,Cochin,1,6943,27,5,13,0,12,30
8135,Air India,Delhi,Cochin,1,6692,27,3,21,0,22,15
2392,Jet Airways,Banglore,New Delhi,1,16736,3,6,20,35,11,5
2552,Jet Airways,Kolkata,Banglore,1,11841,6,9,21,10,12,10
6530,Air India,Delhi,Cochin,0,6094,27,4,14,10,3,0
3301,Air India,Delhi,Cochin,1,7480,27,6,17,20,16,5
3210,SpiceJet,Chennai,Kolkata,0,3859,24,3,8,20,2,15
4309,Jet Airways,Kolkata,Banglore,1,13759,24,3,6,30,11,40
6439,Jet Airways,Kolkata,Banglore,1,10844,18,5,14,5,9,30
6193,Multiple carriers,Delhi,Cochin,1,9646,6,1,9,45,12,45
6219,Jet Airways,Banglore,New Delhi,1,25735,3,1,11,40,23,45
9794,Multiple carriers,Delhi,Cochin,1,8018,5,9,7,5,9,5
623,Jet Airways,Kolkata,Banglore,1,12692,6,6,20,25,18,0
5986,IndiGo,Kolkata,Banglore,0,5224,6,9,15,15,2,30
8512,Vistara,Chennai,Kolkata,0,3687,6,6,7,5,2,15
6870,Air India,Delhi,Cochin,0,6094,21,5,5,10,2,50
6869,Multiple carriers,Delhi,Cochin,1,7354,6,3,10,35,8,40
6529,Jet Airways,Delhi,Cochin,1,12373,5,9,19,45,8,40
3131,Multiple carriers,Delhi,Cochin,1,13727,15,5,18,15,7,15
6828,Jet Airways,Banglore,New Delhi,1,13817,3,12,5,45,17,15
4869,Jet Airways,Banglore,Delhi,0,7229,21,4,15,15,2,55
4919,Jet Airways,Kolkata,Banglore,1,14151,18,5,17,0,28,5
7537,Jet Airways,Banglore,New Delhi,1,13555,18,3,11,40,11,20
10152,Air India,Banglore,New Delhi,0,7591,3,9,21,10,2,45
8933,Jet Airways,Delhi,Cochin,1,10262,27,6,15,0,28,0
8701,Air India,Kolkata,Banglore,2,9416,6,12,12,0,30,30
5503,IndiGo,Kolkata,Banglore,0,4804,6,1,20,20,2,35
2850,Trujet,Mumbai,Hyderabad,1,4140,3,6,13,5,3,15
2996,GoAir,Delhi,Cochin,1,5281,6,12,7,0,5,55
531,Air India,Delhi,Cochin,1,7384,15,6,17,40,5,20
9344,Jet Airways,Mumbai,Hyderabad,0,5678,6,12,2,55,1,25
2852,Air India,Delhi,Cochin,2,16373,3,9,22,0,21,15
1949,IndiGo,Delhi,Cochin,1,14871,3,3,15,0,10,35
865,Jet Airways,Mumbai,Hyderabad,0,5678,3,12,19,40,1,30
4607,Air India,Delhi,Cochin,0,5411,21,6,18,5,3,5
10266,SpiceJet,Mumbai,Hyderabad,0,1759,27,3,5,45,1,20
2720,Multiple carriers,Delhi,Cochin,2,16840,18,5,15,5,10,25
9256,Air India,Kolkata,Banglore,3,12954,4,1,10,0,24,30
8488,IndiGo,Chennai,Kolkata,0,3850,5,9,7,55,2,20
9499,IndiGo,Chennai,Kolkata,0,6297,3,9,13,20,2,15
2195,IndiGo,Banglore,New Delhi,1,7917,3,1,16,15,4,20
9891,IndiGo,Kolkata,Banglore,1,4966,4,9,11,30,4,35
6667,Jet Airways,Banglore,New Delhi,1,16736,3,6,8,0,15,0
7929,GoAir,Kolkata,Banglore,1,7102,5,6,16,40,7,35
8392,Jet Airways,Kolkata,Banglore,1,11467,5,1,20,25,18,0
1365,Multiple carriers,Delhi,Cochin,1,8073,18,5,8,0,13,0
6463,Air Asia,Kolkata,Banglore,2,11245,24,3,15,25,7,30
7980,IndiGo,Delhi,Cochin,1,6582,6,6,7,15,5,15
7478,IndiGo,Mumbai,Hyderabad,0,2754,18,3,12,0,1,25
6847,Jet Airways,Kolkata,Banglore,1,11467,21,5,9,35,28,50
2508,Air India,Kolkata,Banglore,0,13885,3,3,14,15,2,30
2631,Jet Airways,Delhi,Cochin,2,15864,3,6,5,30,38,15
2345,GoAir,Delhi,Cochin,1,5135,4,6,7,0,5,55
6476,IndiGo,Banglore,New Delhi,0,10067,3,1,23,30,2,50
7414,Air India,Delhi,Cochin,2,12803,15,5,10,55,20,45
5498,IndiGo,Delhi,Cochin,1,9264,21,3,16,0,9,35
6094,Jet Airways,Delhi,Cochin,1,10262,27,6,18,15,18,20
6583,Jet Airways,Delhi,Cochin,2,10368,6,1,19,30,17,5
7292,IndiGo,Kolkata,Banglore,0,4804,5,6,15,15,2,30
4191,IndiGo,Kolkata,Banglore,0,4804,15,5,15,30,2,35
917,Air India,Kolkata,Banglore,3,10991,5,12,12,0,35,15
2046,IndiGo,Delhi,Cochin,1,6838,6,9,9,15,11,45
9335,Jet Airways,Kolkata,Banglore,1,13584,5,9,14,5,28,10
8151,Vistara,Banglore,Delhi,0,4878,6,12,19,30,2,45
5617,SpiceJet,Banglore,Delhi,0,4319,27,6,21,10,2,55
1007,SpiceJet,Kolkata,Banglore,0,3873,27,6,6,55,2,35
7441,Air India,Mumbai,Hyderabad,0,4937,3,3,6,20,1,20
395,SpiceJet,Banglore,Delhi,0,3919,6,6,9,30,2,50
3106,IndiGo,Banglore,Delhi,0,4823,6,6,18,25,2,55
325,Jet Airways,Delhi,Cochin,1,16079,27,5,17,30,25,30
8971,Multiple carriers,Delhi,Cochin,1,10877,6,3,7,30,11,30
6227,Jet Airways,Delhi,Cochin,1,15554,5,9,10,0,9,0
9682,IndiGo,Delhi,Cochin,1,6171,27,4,5,5,11,5
6388,Multiple carriers,Delhi,Cochin,1,14486,21,3,7,5,8,25
3703,IndiGo,Mumbai,Hyderabad,0,2227,27,6,21,20,1,30
3797,Jet Airways,Delhi,Cochin,2,15129,27,5,19,10,23,50
7450,Jet Airways,Delhi,Cochin,2,14441,24,6,5,30,7,5
1005,Jet Airways,Banglore,Delhi,0,8016,24,6,7,10,3,0
8020,Jet Airways,Kolkata,Banglore,1,10703,15,5,9,35,12,30
9853,Jet Airways,Delhi,Cochin,2,13014,6,12,19,30,8,55
575,Air India,Banglore,New Delhi,0,4966,3,9,21,10,2,45
7960,Multiple carriers,Delhi,Cochin,1,13587,6,12,11,30,9,30
6642,Air India,Delhi,Cochin,2,12698,6,3,7,10,24,30
7281,IndiGo,Delhi,Cochin,1,6938,6,9,14,20,8,10
4439,SpiceJet,Kolkata,Banglore,0,4174,6,12,17,10,2,30
1814,IndiGo,Banglore,New Delhi,0,4777,24,3,6,0,2,45
269,Jet Airways,Banglore,New Delhi,1,13502,3,6,14,5,15,0
5292,Air India,Banglore,Delhi,0,6961,27,5,10,0,2,45
1547,IndiGo,Banglore,Delhi,0,3943,24,6,6,5,2,45
1023,Air India,Delhi,Cochin,2,10231,21,5,22,0,21,15
7903,IndiGo,Delhi,Cochin,1,5883,24,6,18,35,6,55
4271,Air India,Kolkata,Banglore,1,7662,24,5,9,50,11,15
247,IndiGo,Delhi,Cochin,1,6979,15,5,10,35,10,25
10270,GoAir,Banglore,Delhi,0,3398,21,6,11,40,2,50
2782,IndiGo,Mumbai,Hyderabad,0,3342,15,3,6,20,1,25
5958,Jet Airways,Kolkata,Banglore,1,13339,24,3,6,30,9,50
5396,Jet Airways,Kolkata,Banglore,1,13044,6,12,18,55,24,55
2762,IndiGo,Delhi,Cochin,1,6558,21,3,7,35,8,35
2579,GoAir,Banglore,Delhi,0,3419,15,5,7,45,2,55
7626,Air India,Kolkata,Banglore,2,14960,15,5,9,50,13,25
5589,IndiGo,Banglore,Delhi,0,4823,4,9,18,25,2,55
8725,Vistara,Delhi,Cochin,0,12411,3,6,6,0,3,10
8288,Air India,Delhi,Cochin,0,6094,5,9,18,5,3,5
5697,Air India,Delhi,Cochin,2,11762,3,3,7,5,36,10
8855,Jet Airways,Kolkata,Banglore,1,13731,24,5,18,55,13,20
8590,Jet Airways,Kolkata,Banglore,1,10844,18,5,20,0,27,35
6452,IndiGo,Banglore,New Delhi,0,6144,24,3,20,0,2,55
4119,SpiceJet,Kolkata,Banglore,0,3873,6,6,9,0,2,25
4075,Jet Airways,Delhi,Cochin,2,13029,27,5,9,40,18,45
6643,Air Asia,Delhi,Cochin,1,10794,6,9,20,45,10,25
9278,IndiGo,Kolkata,Banglore,1,3809,5,6,19,20,4,25
7997,Air India,Delhi,Cochin,2,10975,15,6,9,45,23,40
1591,Jet Airways,Delhi,Cochin,1,15764,3,6,11,30,16,55
3135,Jet Airways,Banglore,New Delhi,1,16736,3,6,11,40,20,35
3065,Jet Airways,Mumbai,Hyderabad,0,2228,5,1,19,35,1,30
5700,Jet Airways,Delhi,Cochin,0,9564,6,12,11,0,3,15
7385,Jet Airways,Banglore,Delhi,0,7229,5,9,11,10,2,55
8293,Jet Airways,Delhi,Cochin,1,12373,18,5,13,0,6,0
818,Jet Airways,Banglore,Delhi,0,8016,21,6,15,15,2,55
4562,IndiGo,Delhi,Cochin,0,7673,3,6,5,35,3,15
9731,Jet Airways,Delhi,Cochin,2,12410,6,12,20,0,8,25
1689,GoAir,Banglore,Delhi,0,3898,6,6,7,45,2,55
8714,Multiple carriers,Delhi,Cochin,1,6645,4,9,11,40,13,50
3169,IndiGo,Kolkata,Banglore,1,6218,24,5,18,5,5,25
2629,Jet Airways,Delhi,Cochin,1,17234,3,3,19,15,9,10
5216,IndiGo,Kolkata,Banglore,0,4804,5,1,22,15,2,35
7915,Air India,Mumbai,Hyderabad,2,11647,3,12,19,40,13,30
334,SpiceJet,Banglore,Delhi,0,3971,24,5,21,10,2,55
1236,Jet Airways,Kolkata,Banglore,1,14231,24,3,18,55,9,50
