,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
5449,'Jet Airways','Delhi','Cochin',1,12373,18,5,11,30,16,55
5450,'Multiple carriers','Delhi','Cochin',1,10478,3,3,7,5,15,15
5451,'Jet Airways','Delhi','Cochin',2,13029,18,5,9,40,18,45
5452,'Air India','Delhi','Cochin',1,6482,21,3,12,30,20,55
5453,'Jet Airways','Delhi','Cochin',1,15554,18,5,9,0,10,0
5454,'Multiple carriers','Delhi','Cochin',1,11789,6,12,8,45,10,15
5455,'IndiGo','Kolkata','Banglore',1,9413,24,3,14,30,5,40
5456,'Air India','Kolkata','Banglore',1,7662,6,9,16,45,28,20
5457,'Multiple carriers','Delhi','Cochin',1,7888,21,5,19,0,6,30
5458,'Air Asia','Kolkata','Banglore',1,5192,15,5,7,35,15,55
5459,'Multiple carriers','Delhi','Cochin',1,6007,24,6,10,20,10,40
5460,'Jet Airways','Delhi','Cochin',1,12898,27,5,10,0,26,35
5461,'Air India','Banglore','New Delhi',2,11885,18,3,8,50,25,45
5462,'Vistara','Kolkata','Banglore',1,14360,24,3,17,0,5,55
5463,'Air India','Kolkata','Banglore',2,14330,5,12,16,45,19,45
5464,'Multiple carriers','Delhi','Cochin',1,6076,27,3,13,5,9,15
5465,'SpiceJet','Kolkata','Banglore',0,4622,3,1,6,55,2,40
5466,'Jet Airways','Kolkata','Banglore',1,14388,5,9,21,10,11,5
5467,'Multiple carriers','Delhi','Cochin',1,9794,21,5,8,45,10,15
5468,'IndiGo','Kolkata','Banglore',0,4804,6,3,15,15,2,30
5469,'Jet Airways','Kolkata','Banglore',1,9663,5,9,21,10,7,30
5470,'GoAir','Delhi','Cochin',1,5842,5,9,7,25,6,10
5471,'Multiple carriers','Delhi','Cochin',1,15603,3,3,7,0,8,30
5472,'IndiGo','Kolkata','Banglore',0,5618,3,3,22,10,2,45
5473,'IndiGo','Kolkata','Banglore',0,6565,3,3,14,20,2,35
5474,'SpiceJet','Delhi','Cochin',1,5221,15,4,17,55,4,55
5475,'Jet Airways','Delhi','Cochin',2,10368,27,6,9,40,9,20
5476,'Air India','Delhi','Cochin',1,7480,24,6,20,40,12,45
5477,'Jet Airways','Delhi','Cochin',2,13882,6,12,11,45,24,50
5478,'IndiGo','Delhi','Cochin',1,6442,24,6,6,50,9,20
5479,'IndiGo','Banglore','Delhi',0,4823,24,6,7,10,2,55
5480,'SpiceJet','Kolkata','Banglore',0,3873,21,5,17,10,2,30
5481,'Jet Airways','Kolkata','Banglore',1,12121,5,1,17,0,17,55
5482,'IndiGo','Banglore','Delhi',0,4423,27,4,10,10,2,50
5483,'Air India','Kolkata','Banglore',0,5510,24,6,14,15,2,30
5484,'Jet Airways','Banglore','Delhi',0,7229,4,6,8,20,3,0
5485,'Jet Airways','Delhi','Cochin',1,10577,6,9,19,45,16,50
5486,'Jet Airways','Mumbai','Hyderabad',0,8040,27,3,10,20,1,30
5487,'Jet Airways','Delhi','Cochin',1,14714,6,3,13,0,6,0
5488,'Jet Airways','Banglore','Delhi',0,7229,6,9,6,0,2,45
5489,'Multiple carriers','Delhi','Cochin',2,6653,21,3,7,5,14,15
5490,'IndiGo','Delhi','Cochin',1,6442,24,6,5,5,11,5
5491,'IndiGo','Kolkata','Banglore',0,4804,5,12,21,25,2,40
5492,'Air India','Delhi','Cochin',2,9417,5,9,13,15,20,10
5493,'Jet Airways','Kolkata','Banglore',1,10844,24,5,18,55,24,55
5494,'Jet Airways','Banglore','Delhi',0,7229,5,12,17,45,3,0
5495,'Jet Airways','Delhi','Cochin',1,15400,3,6,9,0,9,50
5496,'IndiGo','Delhi','Cochin',1,6416,15,6,8,30,12,30
5497,'Air India','Banglore','Delhi',0,5176,4,3,13,20,2,50
5498,'IndiGo','Delhi','Cochin',1,9264,21,3,16,0,9,35
5499,'Multiple carriers','Delhi','Cochin',1,13587,6,6,9,0,12,0
5500,'SpiceJet','Chennai','Kolkata',0,3597,5,1,8,20,2,15
5501,'Air Asia','Banglore','Delhi',0,4282,27,4,4,55,2,50
5502,'Jet Airways','Mumbai','Hyderabad',0,4995,27,6,7,5,1,25
5503,'IndiGo','Kolkata','Banglore',0,4804,6,1,20,20,2,35
5504,'Jet Airways','Kolkata','Banglore',1,10844,5,6,6,30,9,50
5505,'Jet Airways','Delhi','Cochin',1,14714,6,1,21,50,14,45
5506,'Jet Airways','Kolkata','Banglore',1,14571,6,6,21,10,12,10
5507,'Jet Airways','Banglore','New Delhi',1,7832,21,3,11,40,23,45
5508,'Jet Airways','Kolkata','Banglore',1,11467,4,1,20,25,21,35
5509,'Jet Airways','Kolkata','Banglore',1,10953,5,9,17,0,17,55
5510,'IndiGo','Kolkata','Banglore',0,4148,3,9,20,25,2,40
5511,'SpiceJet','Kolkata','Banglore',0,3873,5,9,9,0,2,25
5512,'IndiGo','Banglore','Delhi',0,3943,27,4,22,10,2,50
5513,'Air Asia','Delhi','Cochin',1,6151,27,3,16,45,5,30
5514,'Vistara','Mumbai','Hyderabad',1,12080,3,12,8,45,14,10
5515,'Jet Airways','Kolkata','Banglore',1,13584,5,9,20,0,14,5
5516,'IndiGo','Delhi','Cochin',1,6979,5,6,11,25,14,5
5517,'Air Asia','Banglore','New Delhi',0,4482,3,9,23,25,2,45
5518,'IndiGo','Kolkata','Banglore',1,6284,4,1,18,5,5,25
5519,'IndiGo','Kolkata','Banglore',1,4226,24,5,19,35,3,40
5520,'IndiGo','Delhi','Cochin',1,6442,3,9,6,40,9,30
5521,'Jet Airways','Delhi','Cochin',1,12373,18,5,19,45,8,40
5522,'Jet Airways','Banglore','New Delhi',1,11297,3,12,5,50,9,10
5523,'Air India','Kolkata','Banglore',2,14083,24,5,10,0,15,20
5524,'Jet Airways','Delhi','Cochin',0,7202,6,3,11,0,3,15
5525,'Multiple carriers','Delhi','Cochin',1,11667,21,3,9,0,9,50
5526,'Jet Airways','Kolkata','Banglore',1,10844,24,5,18,55,23,20
5527,'Air India','Banglore','New Delhi',1,5932,15,3,11,50,21,5
5528,'Multiple carriers','Delhi','Cochin',1,9001,24,6,8,45,10,30
5529,'Jet Airways','Kolkata','Banglore',1,13469,6,6,17,0,6,35
5530,'IndiGo','Mumbai','Hyderabad',0,2227,15,6,21,20,1,30
5531,'IndiGo','Delhi','Cochin',1,5636,15,5,7,15,5,15
5532,'Multiple carriers','Delhi','Cochin',2,15965,6,6,15,5,10,25
5533,'IndiGo','Delhi','Cochin',1,5054,24,6,20,25,5,5
5534,'Multiple carriers','Delhi','Cochin',1,5999,21,3,7,10,9,0
5535,'IndiGo','Banglore','Delhi',0,4823,5,1,7,10,2,55
5536,'SpiceJet','Kolkata','Banglore',1,8479,6,12,11,35,7,15
5537,'Vistara','Kolkata','Banglore',1,8452,15,5,7,10,15,30
5538,'Jet Airways','Delhi','Cochin',1,14924,6,3,8,0,11,0
5539,'Air India','Delhi','Cochin',2,10441,6,3,19,45,23,30
5540,'Multiple carriers','Delhi','Cochin',1,7485,21,5,6,0,15,0
5541,'Jet Airways','Banglore','Delhi',0,6478,6,6,8,20,3,0
5542,'Jet Airways','Delhi','Cochin',2,15129,27,5,13,25,29,35
5543,'IndiGo','Kolkata','Banglore',1,3809,5,1,19,20,4,25
5544,'IndiGo','Kolkata','Banglore',0,5224,6,9,22,15,2,35
5545,'IndiGo','Delhi','Cochin',1,8330,5,9,17,10,8,20
5546,'Air India','Banglore','Delhi',0,6961,6,9,10,0,2,45
5547,'Jet Airways','Delhi','Cochin',1,10262,6,9,8,0,11,0
5548,'IndiGo','Mumbai','Hyderabad',0,2754,21,6,2,35,1,30
5549,'Multiple carriers','Delhi','Cochin',1,13727,18,5,15,0,10,30
5550,'GoAir','Banglore','Delhi',0,3898,27,4,20,55,2,45
5551,'Jet Airways','Banglore','New Delhi',1,11087,3,12,22,55,13,30
5552,'Air Asia','Banglore','Delhi',0,3383,4,6,23,55,2,50
5553,'Jet Airways','Delhi','Cochin',1,12557,21,3,17,30,25,20
5554,'Jet Airways','Delhi','Cochin',2,8273,21,3,6,20,22,5
5555,'Air India','Mumbai','Hyderabad',2,9736,3,12,10,5,9,5
5556,'Jet Airways','Delhi','Cochin',1,10262,24,6,17,30,25,30
5557,'Jet Airways','Delhi','Cochin',2,11664,4,9,5,30,13,30
5558,'IndiGo','Banglore','Delhi',0,4591,5,1,23,30,2,50
5559,'Jet Airways','Banglore','New Delhi',1,13502,18,3,14,5,5,5
5560,'Air India','Delhi','Cochin',1,8372,27,6,13,0,6,15
5561,'Air India','Banglore','Delhi',0,6121,21,4,6,10,2,45
5562,'Vistara','Banglore','New Delhi',0,5613,21,3,16,0,2,35
5563,'IndiGo','Delhi','Cochin',1,5298,4,6,6,50,5,20
5564,'Jet Airways','Delhi','Cochin',1,15764,3,9,2,15,17,30
5565,'Air Asia','Delhi','Cochin',1,6253,15,6,7,55,14,30
5566,'Jet Airways','Kolkata','Banglore',1,8586,18,5,5,45,6,15
5567,'Jet Airways','Delhi','Cochin',2,12273,27,3,6,20,22,5
5568,'IndiGo','Mumbai','Hyderabad',0,2227,15,5,21,20,1,30
5569,'Jet Airways','Banglore','Delhi',0,5769,6,12,19,50,3,0
5570,'Vistara','Delhi','Cochin',0,6216,18,4,14,40,3,10
5571,'IndiGo','Delhi','Cochin',1,6386,6,3,2,0,5,45
5572,'Multiple carriers','Delhi','Cochin',1,16108,6,1,10,0,9,15
5573,'SpiceJet','Kolkata','Banglore',0,3873,24,5,22,20,2,20
5574,'IndiGo','Delhi','Cochin',1,6270,4,9,10,35,14,55
5575,'Air India','Banglore','Delhi',0,5911,4,12,21,5,2,50
5576,'Multiple carriers','Delhi','Cochin',1,15077,3,6,9,10,10,5
5577,'Jet Airways','Banglore','New Delhi',1,31825,3,1,20,35,14,50
5578,'SpiceJet','Kolkata','Banglore',1,8479,5,6,11,35,7,15
5579,'Vistara','Kolkata','Banglore',1,9397,5,12,7,10,25,55
5580,'Jet Airways','Delhi','Cochin',1,10262,6,3,9,0,27,35
5581,'IndiGo','Delhi','Cochin',0,4729,4,3,5,35,3,15
5582,'Jet Airways','Delhi','Cochin',1,14714,6,1,17,30,25,30
5583,'IndiGo','Kolkata','Banglore',0,4804,15,5,17,15,2,35
5584,'IndiGo','Kolkata','Banglore',0,4804,6,3,20,25,2,45
5585,'Air India','Mumbai','Hyderabad',0,2050,4,1,21,5,1,20
5586,'Multiple carriers','Delhi','Cochin',1,8371,27,3,7,30,11,45
5587,'Multiple carriers','Delhi','Cochin',1,12192,27,6,10,0,9,0
5588,'Multiple carriers Premium economy','Delhi','Cochin',1,14629,21,3,6,0,12,50
5589,'IndiGo','Banglore','Delhi',0,4823,4,9,18,25,2,55
5590,'Multiple carriers','Delhi','Cochin',1,14323,5,9,13,0,6,15
5591,'Jet Airways','Delhi','Cochin',2,15129,5,9,13,25,23,10
5592,'IndiGo','Delhi','Cochin',1,6758,18,5,6,40,14,20
5593,'Multiple carriers','Delhi','Cochin',1,14848,21,5,9,0,10,15
5594,'Air India','Banglore','New Delhi',2,12358,3,3,6,45,27,50
5595,'Jet Airways','Banglore','Delhi',0,4030,21,5,18,55,3,5
5596,'Air India','Kolkata','Banglore',0,4960,3,9,14,15,2,30
5597,'Air India','Delhi','Cochin',2,8656,27,3,16,40,26,35
5598,'IndiGo','Delhi','Cochin',1,14871,3,6,9,10,11,50
5599,'GoAir','Delhi','Cochin',1,4563,27,3,6,0,7,20
5600,'IndiGo','Mumbai','Hyderabad',0,4784,3,6,21,20,1,25
5601,'IndiGo','Banglore','Delhi',0,4823,6,1,20,0,2,50
5602,'Vistara','Chennai','Kolkata',0,3687,5,3,7,5,2,15
5603,'Jet Airways','Banglore','Delhi',0,7229,27,4,15,15,2,55
5604,'Jet Airways','Banglore','Delhi',0,7229,15,4,7,10,3,0
5605,'Air India','Delhi','Cochin',1,7174,21,4,6,10,16,50
5606,'Air India','Delhi','Cochin',2,11071,21,3,6,50,24,50
5607,'IndiGo','Delhi','Cochin',1,6979,15,5,4,55,16,5
5608,'IndiGo','Chennai','Kolkata',0,3850,15,5,7,55,2,20
5609,'Jet Airways','Kolkata','Banglore',1,13044,6,12,20,0,13,20
5610,'Jet Airways','Delhi','Cochin',1,12373,18,5,20,55,7,30
5611,'Air India','Delhi','Cochin',2,13801,18,5,13,20,18,20
5612,'IndiGo','Banglore','Delhi',0,4823,6,1,8,30,2,50
5613,'Air India','Delhi','Cochin',1,6587,6,9,5,15,25,35
5614,'IndiGo','Mumbai','Hyderabad',0,2227,6,3,20,5,1,35
5615,'Jet Airways','Kolkata','Banglore',1,14151,6,9,17,0,21,25
5616,'Air India','Banglore','New Delhi',2,25430,3,1,8,50,38,35
5617,'SpiceJet','Banglore','Delhi',0,4319,27,6,21,10,2,55
5618,'Air India','Delhi','Cochin',1,14462,3,3,4,0,27,40
5619,'Jet Airways','Kolkata','Banglore',1,8586,21,5,6,30,27,35
5620,'Air India','Kolkata','Banglore',1,7662,6,9,9,50,11,15
5621,'Jet Airways','Mumbai','Hyderabad',0,4995,5,3,7,5,1,25
5622,'Multiple carriers','Delhi','Cochin',1,7408,6,9,9,0,12,0
5623,'Jet Airways','Mumbai','Hyderabad',0,5678,15,3,19,35,1,30
5624,'Jet Airways','Mumbai','Hyderabad',0,5678,6,9,19,35,1,30
5625,'Jet Airways','Banglore','New Delhi',1,26890,3,1,8,55,15,50
5626,'Air India','Mumbai','Hyderabad',2,13904,3,6,6,0,37,25
5627,'Jet Airways','Delhi','Cochin',2,15318,6,1,20,0,8,25
5628,'Vistara','Kolkata','Banglore',1,8452,15,5,20,20,26,20
5629,'IndiGo','Delhi','Cochin',1,6314,6,9,10,35,10,25
5630,'Air India','Kolkata','Banglore',1,10203,5,1,10,0,10,25
5631,'SpiceJet','Chennai','Kolkata',0,3597,15,6,8,20,2,15
5632,'Multiple carriers','Delhi','Cochin',1,8266,6,12,10,20,8,55
5633,'Jet Airways','Delhi','Cochin',1,12373,18,5,21,50,14,45
5634,'Jet Airways','Banglore','New Delhi',1,36235,3,1,14,5,7,15
5635,'IndiGo','Delhi','Cochin',1,14871,3,3,8,25,12,35
5636,'Jet Airways','Banglore','Delhi',0,7229,4,12,17,45,3,0
5637,'IndiGo','Kolkata','Banglore',0,4804,24,4,22,15,2,35
5638,'IndiGo','Banglore','New Delhi',0,7303,3,3,20,0,2,55
5639,'Multiple carriers','Delhi','Cochin',1,13587,6,1,11,30,9,30
5640,'Multiple carriers','Delhi','Cochin',1,7740,18,5,14,55,7,35
5641,'IndiGo','Chennai','Kolkata',0,7295,3,1,14,40,2,25
5642,'Multiple carriers','Delhi','Cochin',1,18916,3,3,18,15,7,20
5643,'Multiple carriers','Delhi','Cochin',1,8266,21,5,12,50,6,25
5644,'Jet Airways','Delhi','Cochin',1,12373,18,5,2,15,26,10
5645,'Multiple carriers','Delhi','Cochin',1,11188,18,5,13,15,9,15
5646,'Jet Airways','Kolkata','Banglore',1,14151,18,5,9,35,8,25
5647,'Jet Airways','Delhi','Cochin',1,14714,6,1,8,0,11,0
5648,'Jet Airways','Banglore','Delhi',0,7229,4,6,7,10,3,0
5649,'Jet Airways','Delhi','Cochin',1,12242,27,3,9,0,19,25
5650,'Jet Airways','Banglore','New Delhi',1,9134,15,3,7,0,5,25
5651,'IndiGo','Banglore','Delhi',0,3943,5,1,22,10,2,50
5652,'Air India','Banglore','Delhi',0,6961,6,1,10,0,2,45
5653,'Jet Airways','Mumbai','Hyderabad',2,23843,3,12,8,15,8,20
5654,'SpiceJet','Chennai','Kolkata',0,3597,24,5,9,45,2,15
5655,'Multiple carriers','Delhi','Cochin',1,7408,27,6,13,0,8,0
5656,'SpiceJet','Banglore','Delhi',0,3257,27,5,5,55,2,40
5657,'SpiceJet','Mumbai','Hyderabad',0,1965,5,6,5,45,1,30
5658,'Multiple carriers','Delhi','Cochin',1,9100,27,3,6,40,12,35
5659,'Air India','Mumbai','Hyderabad',0,3100,18,6,19,30,1,15
5660,'Jet Airways','Banglore','New Delhi',1,26890,3,1,8,0,10,25
5661,'Jet Airways','Banglore','Delhi',0,8016,24,6,17,45,3,0
5662,'Air India','Kolkata','Banglore',1,12173,24,3,20,30,23,55
5663,'IndiGo','Delhi','Cochin',1,8784,27,5,4,55,16,5
5664,'IndiGo','Delhi','Cochin',1,5298,5,9,6,50,5,20
5665,'Jet Airways','Banglore','New Delhi',1,11087,3,9,8,55,24,35
5666,'SpiceJet','Delhi','Cochin',1,5409,6,9,17,55,4,55
5667,'GoAir','Delhi','Cochin',1,5842,5,1,7,25,6,10
5668,'Jet Airways','Mumbai','Hyderabad',0,2228,18,3,15,50,1,30
5669,'SpiceJet','Chennai','Kolkata',0,3543,5,6,17,45,2,20
5670,'IndiGo','Kolkata','Banglore',1,7228,21,5,21,0,5,15
5671,'IndiGo','Delhi','Cochin',1,6287,15,4,5,5,7,5
5672,'Multiple carriers','Delhi','Cochin',1,13377,27,6,13,0,12,30
5673,'IndiGo','Kolkata','Banglore',0,6985,3,3,17,15,2,45
5674,'Air India','Delhi','Cochin',1,8372,6,3,13,0,6,15
5675,'Air India','Kolkata','Banglore',2,14687,21,5,9,25,20,0
5676,'Jet Airways','Delhi','Cochin',0,9564,3,9,11,0,3,15
5677,'Vistara','Mumbai','Hyderabad',1,12080,3,12,8,45,8,0
5678,'Multiple carriers','Delhi','Cochin',2,18275,6,3,17,50,7,40
5679,'IndiGo','Delhi','Cochin',1,6093,6,6,7,30,13,30
5680,'Jet Airways','Delhi','Cochin',2,14861,3,9,5,40,22,45
5681,'IndiGo','Kolkata','Banglore',0,4804,18,5,11,30,2,35
5682,'Jet Airways','Kolkata','Banglore',1,9314,5,1,20,25,22,45
5683,'Multiple carriers','Delhi','Cochin',1,9794,5,9,8,45,10,15
5684,'Jet Airways','Delhi','Cochin',2,13029,21,5,5,30,13,30
5685,'SpiceJet','Kolkata','Banglore',0,3841,6,3,17,10,2,30
5686,'Jet Airways','Banglore','New Delhi',1,12284,18,3,8,0,5,15
5687,'Jet Airways','Delhi','Cochin',1,14714,6,9,21,50,6,35
5688,'Jet Airways','Kolkata','Banglore',1,7064,4,1,6,30,16,5
5689,'Jet Airways','Banglore','Delhi',0,5198,18,5,7,10,3,0
5690,'Jet Airways','Kolkata','Banglore',1,14781,15,5,6,30,9,50
5691,'Air India','Delhi','Cochin',2,13381,24,6,20,15,23,0
5692,'Air India','Delhi','Cochin',0,6094,6,1,5,10,2,50
5693,'IndiGo','Delhi','Cochin',1,5298,6,1,6,50,5,20
5694,'Multiple carriers','Delhi','Cochin',1,7408,27,6,10,0,11,0
5695,'Jet Airways','Kolkata','Banglore',1,14388,5,12,21,10,14,50
5696,'Air India','Delhi','Cochin',2,9443,24,6,19,45,23,30
5697,'Air India','Delhi','Cochin',2,11762,3,3,7,5,36,10
5698,'Air India','Delhi','Cochin',1,7480,27,6,12,30,20,55
5699,'IndiGo','Delhi','Cochin',0,5406,15,3,5,35,3,15
5700,'Jet Airways','Delhi','Cochin',0,9564,6,12,11,0,3,15
5701,'Jet Airways','Delhi','Cochin',2,10368,6,9,9,40,9,20
5702,'IndiGo','Delhi','Cochin',1,5636,5,9,7,15,5,15
5703,'SpiceJet','Mumbai','Hyderabad',0,1965,5,9,22,45,1,30
5704,'Jet Airways','Kolkata','Banglore',1,12739,6,12,21,10,7,30
5705,'IndiGo','Kolkata','Banglore',0,4148,3,12,14,20,2,35
5706,'IndiGo','Delhi','Cochin',1,7191,5,9,6,40,14,20
5707,'Jet Airways','Delhi','Cochin',1,10262,6,6,7,5,21,20
5708,'Vistara','Kolkata','Banglore',1,12312,24,3,9,55,10,30
5709,'Jet Airways','Delhi','Cochin',1,10262,6,3,18,15,24,45
5710,'Jet Airways','Delhi','Cochin',0,9564,15,6,11,0,3,15
5711,'Jet Airways','Kolkata','Banglore',1,13759,24,3,6,30,22,15
5712,'Vistara','Kolkata','Banglore',1,8610,5,6,17,0,27,20
5713,'Jet Airways','Delhi','Cochin',1,14714,15,6,13,0,6,0
5714,'IndiGo','Banglore','Delhi',0,4823,6,3,8,30,2,50
5715,'Air Asia','Delhi','Cochin',1,6451,27,5,7,55,7,50
5716,'Jet Airways','Delhi','Cochin',1,16079,21,5,14,0,5,0
5717,'Jet Airways','Delhi','Cochin',0,7202,6,1,11,0,3,15
5718,'IndiGo','Banglore','New Delhi',0,4944,24,3,23,30,2,50
5719,'SpiceJet','Banglore','Delhi',0,3625,6,1,5,55,2,40
5720,'Jet Airways','Kolkata','Banglore',1,9663,5,9,14,5,21,55
5721,'Multiple carriers','Delhi','Cochin',1,9794,15,5,10,20,8,40
5722,'SpiceJet','Mumbai','Hyderabad',0,2437,5,1,13,15,1,30
5723,'Multiple carriers','Delhi','Cochin',1,13377,15,6,10,0,15,30
5724,'Jet Airways','Kolkata','Banglore',1,8586,6,6,20,0,8,40
5725,'Jet Airways','Banglore','New Delhi',1,19225,3,6,8,55,6,20
5726,'Jet Airways','Delhi','Cochin',1,15554,18,5,22,50,5,35
5727,'Jet Airways','Kolkata','Banglore',1,12121,5,1,9,35,12,30
5728,'IndiGo','Banglore','Delhi',0,3943,27,5,10,10,2,50
5729,'Jet Airways','Banglore','New Delhi',1,13555,18,3,21,25,11,35
5730,'IndiGo','Banglore','Delhi',0,4990,21,6,18,15,3,5
5731,'Air India','Delhi','Cochin',1,8854,3,6,20,30,26,30
5732,'Multiple carriers','Delhi','Cochin',1,7878,27,5,7,10,9,0
5733,'Vistara','Banglore','New Delhi',0,8028,3,3,9,50,2,45
5734,'Jet Airways','Kolkata','Banglore',1,8586,5,9,18,55,13,20
5735,'Air India','Kolkata','Banglore',2,15164,5,1,17,30,20,15
5736,'Jet Airways','Banglore','New Delhi',1,12284,18,3,7,0,8,15
5737,'Jet Airways','Mumbai','Hyderabad',0,4995,21,6,7,5,1,25
5738,'Multiple carriers','Delhi','Cochin',1,10051,27,5,8,45,10,30
5739,'Jet Airways','Kolkata','Banglore',1,9663,21,5,14,5,20,0
5740,'Air India','Kolkata','Banglore',2,14424,5,1,7,0,22,25
5741,'Jet Airways','Delhi','Cochin',1,14714,15,6,10,0,9,0
5742,'Air India','Mumbai','Hyderabad',0,3100,24,5,13,55,1,30
5743,'IndiGo','Delhi','Cochin',1,6493,6,6,17,5,5,20
5744,'Jet Airways','Kolkata','Banglore',1,14571,6,6,6,30,17,5
5745,'Jet Airways','Delhi','Cochin',2,10368,15,6,5,30,13,30
5746,'Jet Airways','Delhi','Cochin',1,14714,6,3,15,0,13,25
5747,'SpiceJet','Chennai','Kolkata',0,3543,18,5,8,20,2,15
5748,'Air Asia','Kolkata','Banglore',1,6810,6,6,7,35,11,50
5749,'SpiceJet','Kolkata','Banglore',0,5201,24,3,9,0,2,30
5750,'Multiple carriers','Delhi','Cochin',1,13377,24,6,17,30,8,0
5751,'Multiple carriers Premium economy','Delhi','Cochin',1,14629,21,3,7,30,11,20
5752,'IndiGo','Delhi','Cochin',1,6093,4,9,7,30,13,30
5753,'Multiple carriers','Delhi','Cochin',3,15419,6,12,11,35,13,55
5754,'Air India','Kolkata','Banglore',2,13484,21,5,16,50,20,55
5755,'Air India','Delhi','Cochin',1,8372,18,5,21,0,10,40
5756,'Air India','Banglore','New Delhi',2,8534,15,3,8,15,27,5
5757,'Jet Airways','Banglore','Delhi',0,4030,15,5,17,45,3,0
5758,'Jet Airways','Delhi','Cochin',2,13292,24,6,9,35,18,50
5759,'Air India','Delhi','Cochin',1,16754,3,9,8,0,11,15
5760,'IndiGo','Kolkata','Banglore',0,6565,3,1,17,15,2,40
5761,'Jet Airways','Delhi','Cochin',1,16079,27,5,22,50,20,10
5762,'Jet Airways','Delhi','Cochin',2,11507,5,9,21,25,15,10
5763,'Vistara','Mumbai','Hyderabad',1,12395,3,6,7,30,25,55
5764,'IndiGo','Banglore','New Delhi',1,22153,3,1,19,35,5,0
5765,'Jet Airways','Delhi','Cochin',2,10919,27,6,6,45,29,50
5766,'Jet Airways','Kolkata','Banglore',1,13759,24,3,21,10,7,35
5767,'Air India','Delhi','Cochin',0,6094,18,4,5,10,2,50
5768,'Air India','Kolkata','Banglore',2,11542,21,5,9,25,28,20
5769,'Jet Airways','Banglore','New Delhi',1,25735,3,1,11,40,22,45
5770,'Jet Airways','Banglore','New Delhi',1,17471,3,6,22,50,24,10
5771,'Jet Airways','Kolkata','Banglore',1,10844,6,9,16,30,7,5
5772,'Air India','Delhi','Cochin',1,8372,6,3,19,0,12,40
5773,'IndiGo','Chennai','Kolkata',0,3858,15,6,11,35,2,25
5774,'IndiGo','Banglore','New Delhi',0,5694,15,3,1,30,2,45
5775,'Jet Airways','Delhi','Cochin',1,17234,3,3,18,15,24,35
5776,'Jet Airways','Delhi','Cochin',2,11546,4,9,9,25,19,0
5777,'Vistara','Banglore','New Delhi',0,8028,3,3,7,0,2,40
5778,'Jet Airways','Banglore','Delhi',0,8016,15,6,19,50,3,0
5779,'Air India','Kolkata','Banglore',1,10413,24,5,20,30,23,55
5780,'Air India','Banglore','New Delhi',2,11948,3,12,11,5,11,5
5781,'Jet Airways','Mumbai','Hyderabad',0,3205,4,1,10,20,1,30
5782,'IndiGo','Banglore','Delhi',0,4423,18,5,13,0,2,50
5783,'Vistara','Banglore','New Delhi',0,4878,24,3,7,0,2,40
5784,'IndiGo','Delhi','Cochin',1,5912,15,4,17,5,5,10
5785,'Air India','Kolkata','Banglore',2,11411,5,12,5,50,27,5
5786,'Multiple carriers','Delhi','Cochin',1,7618,24,6,7,0,14,0
5787,'Jet Airways','Banglore','Delhi',0,7229,4,12,15,15,2,55
5788,'IndiGo','Delhi','Cochin',1,6147,27,6,15,10,4,50
5789,'Jet Airways','Delhi','Cochin',2,14237,15,6,18,25,10,0
5790,'IndiGo','Delhi','Cochin',1,6101,21,3,7,45,5,55
5791,'Air India','Kolkata','Banglore',2,12324,21,5,16,50,12,45
5792,'Vistara','Banglore','New Delhi',1,18387,3,1,6,40,15,15
5793,'Jet Airways','Delhi','Cochin',1,10262,6,3,16,0,12,25
5794,'Jet Airways','Delhi','Cochin',1,10262,15,6,9,0,10,0
5795,'Jet Airways','Banglore','Delhi',0,7229,21,4,7,10,3,0
5796,'Air Asia','Kolkata','Banglore',0,3807,27,6,22,50,2,30
5797,'Multiple carriers','Delhi','Cochin',1,7695,21,3,15,15,10,20
5798,'Air India','Kolkata','Banglore',2,12723,18,5,5,50,27,5
5799,'SpiceJet','Mumbai','Hyderabad',0,2175,15,5,13,15,1,30
5800,'IndiGo','Delhi','Cochin',1,6628,27,5,9,15,16,15
5801,'Jet Airways','Delhi','Cochin',2,13376,6,12,14,35,13,50
5802,'IndiGo','Kolkata','Banglore',0,4148,27,3,15,10,2,35
5803,'Jet Airways','Delhi','Cochin',2,9254,27,3,5,25,23,0
5804,'Jet Airways','Banglore','Delhi',0,8016,24,6,18,55,3,5
5805,'Jet Airways','Banglore','Delhi',0,4030,5,1,17,45,3,0
5806,'Jet Airways','Banglore','Delhi',0,5198,5,12,17,45,3,0
5807,'Air Asia','Kolkata','Banglore',0,4409,15,4,19,55,2,30
5808,'Air India','Mumbai','Hyderabad',0,10082,3,1,13,55,1,30
5809,'Jet Airways','Kolkata','Banglore',1,9663,18,5,14,5,20,0
5810,'SpiceJet','Banglore','Delhi',0,3971,4,3,5,55,2,40
5811,'IndiGo','Chennai','Kolkata',0,6297,15,3,7,55,2,20
5812,'SpiceJet','Banglore','Delhi',0,3573,5,9,5,55,2,40
5813,'Jet Airways','Kolkata','Banglore',1,10844,21,5,14,5,8,30
5814,'IndiGo','Banglore','Delhi',0,4423,27,4,6,5,2,45
5815,'Jet Airways','Banglore','New Delhi',1,19225,3,6,14,5,7,15
