,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
5760,Air India,Kolkata,Banglore,2,14687,21,5,9,25,20,0
5761,Jet Airways,Delhi,Cochin,0,9564,3,9,11,0,3,15
5762,Vistara,Mumbai,Hyderabad,1,12080,3,12,8,45,8,0
5763,Multiple carriers,Delhi,Cochin,2,18275,6,3,17,50,7,40
5764,IndiGo,Delhi,Cochin,1,6093,6,6,7,30,13,30
5765,Jet Airways,Delhi,Cochin,2,14861,3,9,5,40,22,45
5766,IndiGo,Kolkata,Banglore,0,4804,18,5,11,30,2,35
5767,Jet Airways,Kolkata,Banglore,1,9314,5,1,20,25,22,45
5768,Multiple carriers,Delhi,Cochin,1,9794,5,9,8,45,10,15
5769,Jet Airways,Delhi,Cochin,2,13029,21,5,5,30,13,30
5770,SpiceJet,Kolkata,Banglore,0,3841,6,3,17,10,2,30
5771,Jet Airways,Banglore,New Delhi,1,12284,18,3,8,0,5,15
5772,Jet Airways,Delhi,Cochin,1,14714,6,9,21,50,6,35
5773,Jet Airways,Kolkata,Banglore,1,7064,4,1,6,30,16,5
5774,Jet Airways,Banglore,Delhi,0,5198,18,5,7,10,3,0
5775,Jet Airways,Kolkata,Banglore,1,14781,15,5,6,30,9,50
5776,Air India,Delhi,Cochin,2,13381,24,6,20,15,23,0
5777,Air India,Delhi,Cochin,0,6094,6,1,5,10,2,50
5778,IndiGo,Delhi,Cochin,1,5298,6,1,6,50,5,20
5779,Multiple carriers,Delhi,Cochin,1,7408,27,6,10,0,11,0
5780,Jet Airways,Kolkata,Banglore,1,14388,5,12,21,10,14,50
5781,Air India,Delhi,Cochin,2,9443,24,6,19,45,23,30
5782,Air India,Delhi,Cochin,2,11762,3,3,7,5,36,10
5783,Air India,Delhi,Cochin,1,7480,27,6,12,30,20,55
5784,IndiGo,Delhi,Cochin,0,5406,15,3,5,35,3,15
5785,Jet Airways,Delhi,Cochin,0,9564,6,12,11,0,3,15
5786,Jet Airways,Delhi,Cochin,2,10368,6,9,9,40,9,20
5787,IndiGo,Delhi,Cochin,1,5636,5,9,7,15,5,15
5788,SpiceJet,Mumbai,Hyderabad,0,1965,5,9,22,45,1,30
5789,Jet Airways,Kolkata,Banglore,1,12739,6,12,21,10,7,30
5790,IndiGo,Kolkata,Banglore,0,4148,3,12,14,20,2,35
5791,IndiGo,Delhi,Cochin,1,7191,5,9,6,40,14,20
5792,Jet Airways,Delhi,Cochin,1,10262,6,6,7,5,21,20
5793,Vistara,Kolkata,Banglore,1,12312,24,3,9,55,10,30
5794,Jet Airways,Delhi,Cochin,1,10262,6,3,18,15,24,45
5795,Jet Airways,Delhi,Cochin,0,9564,15,6,11,0,3,15
5796,Jet Airways,Kolkata,Banglore,1,13759,24,3,6,30,22,15
5797,Vistara,Kolkata,Banglore,1,8610,5,6,17,0,27,20
5798,Jet Airways,Delhi,Cochin,1,14714,15,6,13,0,6,0
5799,IndiGo,Banglore,Delhi,0,4823,6,3,8,30,2,50
5800,Air Asia,Delhi,Cochin,1,6451,27,5,7,55,7,50
5801,Jet Airways,Delhi,Cochin,1,16079,21,5,14,0,5,0
5802,Jet Airways,Delhi,Cochin,0,7202,6,1,11,0,3,15
5803,IndiGo,Banglore,New Delhi,0,4944,24,3,23,30,2,50
5804,SpiceJet,Banglore,Delhi,0,3625,6,1,5,55,2,40
5805,Jet Airways,Kolkata,Banglore,1,9663,5,9,14,5,21,55
5806,Multiple carriers,Delhi,Cochin,1,9794,15,5,10,20,8,40
5807,SpiceJet,Mumbai,Hyderabad,0,2437,5,1,13,15,1,30
5808,Multiple carriers,Delhi,Cochin,1,13377,15,6,10,0,15,30
5809,Jet Airways,Kolkata,Banglore,1,8586,6,6,20,0,8,40
5810,Jet Airways,Banglore,New Delhi,1,19225,3,6,8,55,6,20
5811,Jet Airways,Delhi,Cochin,1,15554,18,5,22,50,5,35
5812,Jet Airways,Kolkata,Banglore,1,12121,5,1,9,35,12,30
5813,IndiGo,Banglore,Delhi,0,3943,27,5,10,10,2,50
5814,Jet Airways,Banglore,New Delhi,1,13555,18,3,21,25,11,35
5815,IndiGo,Banglore,Delhi,0,4990,21,6,18,15,3,5
5816,Air India,Delhi,Cochin,1,8854,3,6,20,30,26,30
5817,Multiple carriers,Delhi,Cochin,1,7878,27,5,7,10,9,0
5818,Vistara,Banglore,New Delhi,0,8028,3,3,9,50,2,45
5819,Jet Airways,Kolkata,Banglore,1,8586,5,9,18,55,13,20
5820,Air India,Kolkata,Banglore,2,15164,5,1,17,30,20,15
5821,Jet Airways,Banglore,New Delhi,1,12284,18,3,7,0,8,15
5822,Jet Airways,Mumbai,Hyderabad,0,4995,21,6,7,5,1,25
5823,Multiple carriers,Delhi,Cochin,1,10051,27,5,8,45,10,30
5824,Jet Airways,Kolkata,Banglore,1,9663,21,5,14,5,20,0
5825,Air India,Kolkata,Banglore,2,14424,5,1,7,0,22,25
5826,Jet Airways,Delhi,Cochin,1,14714,15,6,10,0,9,0
5827,Air India,Mumbai,Hyderabad,0,3100,24,5,13,55,1,30
5828,IndiGo,Delhi,Cochin,1,6493,6,6,17,5,5,20
5829,Jet Airways,Kolkata,Banglore,1,14571,6,6,6,30,17,5
5830,Jet Airways,Delhi,Cochin,2,10368,15,6,5,30,13,30
5831,Jet Airways,Delhi,Cochin,1,14714,6,3,15,0,13,25
5832,SpiceJet,Chennai,Kolkata,0,3543,18,5,8,20,2,15
5833,Air Asia,Kolkata,Banglore,1,6810,6,6,7,35,11,50
5834,SpiceJet,Kolkata,Banglore,0,5201,24,3,9,0,2,30
5835,Multiple carriers,Delhi,Cochin,1,13377,24,6,17,30,8,0
5836,Multiple carriers Premium economy,Delhi,Cochin,1,14629,21,3,7,30,11,20
5837,IndiGo,Delhi,Cochin,1,6093,4,9,7,30,13,30
5838,Multiple carriers,Delhi,Cochin,3,15419,6,12,11,35,13,55
5839,Air India,Kolkata,Banglore,2,13484,21,5,16,50,20,55
5840,Air India,Delhi,Cochin,1,8372,18,5,21,0,10,40
5841,Air India,Banglore,New Delhi,2,8534,15,3,8,15,27,5
5842,Jet Airways,Banglore,Delhi,0,4030,15,5,17,45,3,0
5843,Jet Airways,Delhi,Cochin,2,13292,24,6,9,35,18,50
5845,Air India,Delhi,Cochin,1,16754,3,9,8,0,11,15
5846,IndiGo,Kolkata,Banglore,0,6565,3,1,17,15,2,40
5847,Jet Airways,Delhi,Cochin,1,16079,27,5,22,50,20,10
5848,Jet Airways,Delhi,Cochin,2,11507,5,9,21,25,15,10
5849,Vistara,Mumbai,Hyderabad,1,12395,3,6,7,30,25,55
5850,IndiGo,Banglore,New Delhi,1,22153,3,1,19,35,5,0
5851,Jet Airways,Delhi,Cochin,2,10919,27,6,6,45,29,50
5852,Jet Airways,Kolkata,Banglore,1,13759,24,3,21,10,7,35
5853,Air India,Delhi,Cochin,0,6094,18,4,5,10,2,50
5854,Air India,Kolkata,Banglore,2,11542,21,5,9,25,28,20
5856,Jet Airways,Banglore,New Delhi,1,25735,3,1,11,40,22,45
5857,Jet Airways,Banglore,New Delhi,1,17471,3,6,22,50,24,10
5858,Jet Airways,Kolkata,Banglore,1,10844,6,9,16,30,7,5
5859,Air India,Delhi,Cochin,1,8372,6,3,19,0,12,40
5860,IndiGo,Chennai,Kolkata,0,3858,15,6,11,35,2,25
5861,IndiGo,Banglore,New Delhi,0,5694,15,3,1,30,2,45
5862,Jet Airways,Delhi,Cochin,1,17234,3,3,18,15,24,35
5863,Jet Airways,Delhi,Cochin,2,11546,4,9,9,25,19,0
5864,Vistara,Banglore,New Delhi,0,8028,3,3,7,0,2,40
5865,Jet Airways,Banglore,Delhi,0,8016,15,6,19,50,3,0
5866,Air India,Kolkata,Banglore,1,10413,24,5,20,30,23,55
5867,Air India,Banglore,New Delhi,2,11948,3,12,11,5,11,5
5868,Jet Airways,Mumbai,Hyderabad,0,3205,4,1,10,20,1,30
5869,IndiGo,Banglore,Delhi,0,4423,18,5,13,0,2,50
5870,Vistara,Banglore,New Delhi,0,4878,24,3,7,0,2,40
5871,IndiGo,Delhi,Cochin,1,5912,15,4,17,5,5,10
5872,Air India,Kolkata,Banglore,2,11411,5,12,5,50,27,5
5873,Multiple carriers,Delhi,Cochin,1,7618,24,6,7,0,14,0
5874,Jet Airways,Banglore,Delhi,0,7229,4,12,15,15,2,55
5875,IndiGo,Delhi,Cochin,1,6147,27,6,15,10,4,50
5876,Jet Airways,Delhi,Cochin,2,14237,15,6,18,25,10,0
5877,IndiGo,Delhi,Cochin,1,6101,21,3,7,45,5,55
5878,Air India,Kolkata,Banglore,2,12324,21,5,16,50,12,45
5879,Vistara,Banglore,New Delhi,1,18387,3,1,6,40,15,15
5880,Jet Airways,Delhi,Cochin,1,10262,6,3,16,0,12,25
5881,Jet Airways,Delhi,Cochin,1,10262,15,6,9,0,10,0
5882,Jet Airways,Banglore,Delhi,0,7229,21,4,7,10,3,0
5883,Air Asia,Kolkata,Banglore,0,3807,27,6,22,50,2,30
5884,Multiple carriers,Delhi,Cochin,1,7695,21,3,15,15,10,20
5885,Air India,Kolkata,Banglore,2,12723,18,5,5,50,27,5
5886,SpiceJet,Mumbai,Hyderabad,0,2175,15,5,13,15,1,30
5887,IndiGo,Delhi,Cochin,1,6628,27,5,9,15,16,15
5888,Jet Airways,Delhi,Cochin,2,13376,6,12,14,35,13,50
5889,IndiGo,Kolkata,Banglore,0,4148,27,3,15,10,2,35
5890,Jet Airways,Delhi,Cochin,2,9254,27,3,5,25,23,0
5891,Jet Airways,Banglore,Delhi,0,8016,24,6,18,55,3,5
5892,Jet Airways,Banglore,Delhi,0,4030,5,1,17,45,3,0
5893,Jet Airways,Banglore,Delhi,0,5198,5,12,17,45,3,0
5894,Air Asia,Kolkata,Banglore,0,4409,15,4,19,55,2,30
5895,Air India,Mumbai,Hyderabad,0,10082,3,1,13,55,1,30
5896,Jet Airways,Kolkata,Banglore,1,9663,18,5,14,5,20,0
5897,SpiceJet,Banglore,Delhi,0,3971,4,3,5,55,2,40
5898,IndiGo,Chennai,Kolkata,0,6297,15,3,7,55,2,20
5899,SpiceJet,Banglore,Delhi,0,3573,5,9,5,55,2,40
5900,Jet Airways,Kolkata,Banglore,1,10844,21,5,14,5,8,30
5901,IndiGo,Banglore,Delhi,0,4423,27,4,6,5,2,45
5902,Jet Airways,Banglore,New Delhi,1,19225,3,6,14,5,7,15
5903,IndiGo,Chennai,Kolkata,0,6297,3,12,22,5,2,25
5904,SpiceJet,Kolkata,Banglore,0,3849,3,6,22,20,2,20
5905,Multiple carriers,Delhi,Cochin,1,15078,3,6,8,0,7,30
5906,IndiGo,Kolkata,Banglore,1,4205,5,12,19,20,4,25
5907,Air India,Banglore,Delhi,0,5228,27,5,13,20,2,50
5908,Multiple carriers,Delhi,Cochin,1,7408,6,6,7,0,14,0
5909,Jet Airways,Banglore,Delhi,0,7229,6,9,11,10,2,55
5910,Jet Airways,Delhi,Cochin,2,10919,15,6,14,35,13,50
5911,Jet Airways,Banglore,Delhi,0,4544,5,1,15,15,2,55
5912,Jet Airways,Delhi,Cochin,1,6540,21,3,8,0,20,25
5914,Jet Airways,Delhi,Cochin,1,16079,21,5,10,0,9,0
5915,Multiple carriers,Delhi,Cochin,1,13377,6,1,18,15,7,15
5916,IndiGo,Banglore,Delhi,0,4823,6,3,18,55,2,55
5917,Jet Airways,Kolkata,Banglore,1,14151,15,5,17,0,17,55
5918,GoAir,Kolkata,Banglore,1,6095,5,9,23,30,8,15
5919,Air India,Delhi,Cochin,1,12029,27,5,10,0,9,15
5920,Air India,Kolkata,Banglore,1,4437,4,6,19,0,16,5
5921,IndiGo,Banglore,Delhi,0,3419,27,6,1,30,2,45
5922,IndiGo,Banglore,Delhi,0,3943,4,1,10,10,2,50
5923,Multiple carriers,Delhi,Cochin,1,13542,21,3,14,0,11,35
5924,Air India,Delhi,Cochin,1,7174,27,6,17,40,5,20
5925,IndiGo,Mumbai,Hyderabad,0,7417,3,9,9,10,1,25
5926,Jet Airways,Delhi,Cochin,2,16704,5,9,13,25,15,0
5927,Air India,Kolkata,Banglore,0,4435,18,3,20,45,2,35
5929,Air Asia,Banglore,Delhi,0,3383,21,6,23,55,2,50
5930,IndiGo,Kolkata,Banglore,0,4804,21,4,4,40,2,35
5931,Air Asia,Banglore,Delhi,0,3383,27,5,4,55,2,50
5932,IndiGo,Kolkata,Banglore,1,6991,24,5,15,10,5,20
5933,Air India,Delhi,Cochin,2,10441,5,9,5,0,38,15
5934,IndiGo,Delhi,Cochin,1,5073,21,3,7,35,4,25
5935,Multiple carriers,Delhi,Cochin,1,7695,21,3,10,20,15,15
5936,Air India,Delhi,Cochin,1,7480,24,5,20,40,12,45
5937,Jet Airways,Delhi,Cochin,1,10262,6,9,11,30,25,5
5938,Jet Airways,Banglore,New Delhi,1,13817,3,12,22,55,12,30
5939,Jet Airways,Kolkata,Banglore,1,13067,21,5,9,35,9,35
5940,SpiceJet,Mumbai,Hyderabad,0,1965,6,6,13,15,1,30
5941,IndiGo,Delhi,Cochin,1,6674,6,6,6,50,9,20
5942,Air India,Mumbai,Hyderabad,2,16172,3,12,5,5,11,50
5943,Multiple carriers,Delhi,Cochin,1,7268,24,6,12,50,6,25
5944,Jet Airways,Banglore,New Delhi,1,17524,15,3,7,0,5,15
5945,Multiple carriers,Delhi,Cochin,1,7888,21,5,18,0,7,30
5946,IndiGo,Mumbai,Hyderabad,0,2754,6,6,19,5,1,30
5947,Air India,Banglore,New Delhi,3,10573,3,3,12,0,11,55
5948,Multiple carriers,Delhi,Cochin,1,11789,6,9,11,40,7,20
5949,Jet Airways,Kolkata,Banglore,1,13067,5,6,20,25,22,45
5950,IndiGo,Banglore,New Delhi,0,4238,24,3,0,40,2,45
5951,Multiple carriers,Delhi,Cochin,1,9794,21,5,7,30,11,30
5952,Air India,Delhi,Cochin,2,7615,21,3,7,5,26,20
5953,Jet Airways,Delhi,Cochin,2,11664,21,3,10,20,42,5
5954,Jet Airways,Kolkata,Banglore,1,7064,4,1,6,30,13,20
5955,IndiGo,Kolkata,Banglore,1,3809,15,4,19,20,4,25
5956,SpiceJet,Kolkata,Banglore,0,3841,18,6,17,10,2,30
5957,Multiple carriers,Delhi,Cochin,1,6795,27,5,11,40,13,50
5958,IndiGo,Kolkata,Banglore,1,4565,24,4,15,15,4,50
5959,IndiGo,Delhi,Cochin,1,12351,3,9,18,35,7,0
5960,IndiGo,Delhi,Cochin,0,5021,18,3,21,5,3,15
5961,Air India,Delhi,Cochin,2,10467,21,5,13,5,20,20
5962,Air India,Banglore,Delhi,0,6121,15,4,17,0,2,45
5963,SpiceJet,Chennai,Kolkata,0,6300,15,3,17,45,2,20
5964,Air Asia,Banglore,New Delhi,0,10715,3,1,5,50,2,50
5965,Air India,Kolkata,Banglore,0,5510,24,5,14,15,2,30
5966,Jet Airways,Banglore,Delhi,0,6144,5,3,18,55,3,5
5968,Air India,Mumbai,Hyderabad,2,13253,3,6,12,45,30,40
5969,Jet Airways,Kolkata,Banglore,1,13941,5,12,6,30,13,20
5970,IndiGo,Kolkata,Banglore,0,4488,4,1,20,20,2,35
5971,SpiceJet,Kolkata,Banglore,0,3841,6,3,6,55,2,35
5972,Multiple carriers,Delhi,Cochin,1,7575,15,5,11,25,7,50
5973,Air India,Delhi,Cochin,2,9968,27,5,16,40,26,35
5974,Jet Airways,Delhi,Cochin,2,15129,5,9,13,25,29,35
5975,IndiGo,Kolkata,Banglore,1,4864,5,6,7,10,5,30
5976,Air India,Delhi,Cochin,1,7480,6,3,17,20,16,5
5977,Multiple carriers,Delhi,Cochin,1,15867,3,6,7,0,11,50
5978,Jet Airways,Kolkata,Banglore,1,13067,21,5,9,35,12,30
5979,Air India,Kolkata,Banglore,1,8366,5,9,16,50,15,5
5980,Air India,Delhi,Cochin,2,21571,3,3,12,55,30,20
5981,Air Asia,Banglore,Delhi,0,4282,5,12,4,55,2,50
5982,Air India,Delhi,Cochin,2,13591,5,9,16,55,26,20
5983,Vistara,Kolkata,Banglore,1,7927,4,1,20,20,27,5
5984,Jet Airways,Delhi,Cochin,1,14714,6,3,15,0,28,0
5985,Jet Airways,Banglore,New Delhi,1,11087,3,12,18,55,21,15
5986,Air India,Delhi,Cochin,1,28322,3,1,4,0,27,40
5987,Jet Airways,Kolkata,Banglore,1,9314,5,1,17,0,26,10
5988,IndiGo,Delhi,Cochin,1,7060,6,9,15,10,4,50
5989,IndiGo,Chennai,Kolkata,0,7900,3,1,11,35,2,25
5990,Jet Airways,Mumbai,Hyderabad,0,5678,24,6,2,55,1,25
5991,IndiGo,Kolkata,Banglore,1,4860,24,4,19,35,4,35
5992,SpiceJet,Mumbai,Hyderabad,0,2017,5,1,5,45,1,30
5993,IndiGo,Kolkata,Banglore,1,5069,6,12,8,10,4,50
5994,Vistara,Kolkata,Banglore,1,9397,6,9,7,10,27,35
5995,IndiGo,Delhi,Cochin,1,5073,4,6,10,35,5,0
5996,Air India,Kolkata,Banglore,3,15145,24,3,5,55,17,20
5997,Multiple carriers,Delhi,Cochin,1,8099,24,6,9,15,10,0
5998,Air India,Banglore,New Delhi,1,14594,3,6,11,50,8,0
5999,IndiGo,Delhi,Cochin,0,4729,27,3,14,30,3,5
6000,IndiGo,Kolkata,Banglore,0,4804,21,5,22,15,2,35
6001,Jet Airways,Delhi,Cochin,2,19644,27,5,11,40,7,20
6002,Air India,Delhi,Cochin,2,8656,27,3,19,45,23,30
6003,Jet Airways,Delhi,Cochin,2,13014,6,9,9,40,26,55
6004,IndiGo,Delhi,Cochin,1,6442,27,3,6,40,9,30
6005,Jet Airways,Delhi,Cochin,1,12373,5,9,13,0,23,35
6006,Jet Airways,Kolkata,Banglore,1,10539,6,6,9,35,28,50
6007,Jet Airways,Kolkata,Banglore,1,10844,21,5,20,0,13,20
6008,Vistara,Kolkata,Banglore,1,8452,6,6,17,0,16,5
6009,IndiGo,Delhi,Cochin,1,7144,18,5,8,35,13,55
6010,SpiceJet,Banglore,New Delhi,0,5126,3,9,20,30,2,50
6011,Multiple carriers,Delhi,Cochin,1,6795,6,12,19,0,6,30
6012,Jet Airways,Kolkata,Banglore,1,8586,5,12,21,10,12,55
6013,SpiceJet,Kolkata,Banglore,0,4439,18,5,9,0,2,25
6014,SpiceJet,Banglore,New Delhi,0,6205,15,3,9,35,2,55
6015,IndiGo,Banglore,Delhi,0,4284,5,6,0,30,2,55
6016,Jet Airways,Kolkata,Banglore,1,14571,6,6,16,30,7,5
6017,Air Asia,Kolkata,Banglore,0,3807,4,6,19,55,2,30
6018,SpiceJet,Kolkata,Banglore,0,3850,3,6,6,55,2,40
6019,SpiceJet,Kolkata,Banglore,1,8479,18,5,11,35,7,15
6020,Multiple carriers,Delhi,Cochin,1,8073,18,5,9,0,12,0
6021,IndiGo,Banglore,Delhi,0,3943,6,1,13,0,2,50
6022,IndiGo,Chennai,Kolkata,0,4332,5,9,11,35,2,25
6023,SpiceJet,Kolkata,Banglore,0,4174,27,4,17,10,2,30
6025,Jet Airways,Delhi,Cochin,2,11507,6,3,5,30,13,30
6026,Multiple carriers,Delhi,Cochin,1,6093,15,6,7,10,15,20
6027,IndiGo,Banglore,New Delhi,0,8033,24,3,18,25,2,55
6028,IndiGo,Banglore,Delhi,0,4823,27,6,16,55,3,0
6029,Jet Airways,Delhi,Cochin,2,13292,6,3,21,25,15,10
6030,Multiple carriers,Delhi,Cochin,1,9526,15,6,11,40,7,35
6031,SpiceJet,Kolkata,Banglore,0,3815,21,3,22,20,2,20
6032,IndiGo,Chennai,Kolkata,0,3597,27,6,13,15,2,20
6033,Jet Airways,Delhi,Cochin,2,13376,15,6,14,35,13,50
6034,SpiceJet,Mumbai,Hyderabad,0,2017,5,9,5,45,1,30
6035,Air India,Kolkata,Banglore,2,11853,24,3,9,25,15,55
6036,Jet Airways,Delhi,Cochin,1,10262,6,12,13,0,6,0
6037,SpiceJet,Chennai,Kolkata,0,3859,24,3,9,30,2,35
6038,Air India,Kolkata,Banglore,2,12744,6,9,7,0,22,25
6039,Multiple carriers,Delhi,Cochin,2,18485,6,1,17,50,7,40
6040,Air India,Kolkata,Banglore,2,13227,5,6,9,50,23,5
6041,IndiGo,Chennai,Kolkata,0,3597,21,6,19,35,2,20
6042,IndiGo,Kolkata,Banglore,0,4804,5,12,15,15,2,30
6043,IndiGo,Banglore,Delhi,0,4423,15,6,6,5,2,45
6044,Jet Airways,Delhi,Cochin,1,10262,6,9,15,0,21,35
6045,SpiceJet,Chennai,Kolkata,0,3543,5,6,9,45,2,15
6046,IndiGo,Kolkata,Banglore,0,4174,4,12,21,25,2,40
6047,SpiceJet,Delhi,Cochin,1,7084,3,9,16,35,6,15
6048,Air India,Kolkata,Banglore,2,14960,15,5,9,50,23,5
6049,Jet Airways,Kolkata,Banglore,1,13339,24,3,6,30,9,50
6050,Jet Airways,Banglore,Delhi,0,7229,4,12,8,20,3,0
6051,IndiGo,Delhi,Cochin,1,6818,18,5,5,5,11,5
6053,IndiGo,Delhi,Cochin,1,6316,6,9,15,0,10,30
6054,Air India,Delhi,Cochin,0,5201,18,6,18,5,3,5
6055,IndiGo,Delhi,Cochin,1,10958,18,5,23,30,5,5
6056,IndiGo,Chennai,Kolkata,0,3858,21,6,11,35,2,25
6057,Jet Airways,Delhi,Cochin,1,10262,6,9,13,0,6,0
6058,Air India,Kolkata,Banglore,1,8996,24,5,9,10,4,5
6059,Jet Airways,Delhi,Cochin,2,8098,27,3,5,10,38,35
6060,SpiceJet,Chennai,Kolkata,0,3543,5,1,8,20,2,15
6061,Multiple carriers,Delhi,Cochin,1,10529,24,5,7,30,11,30
6062,Jet Airways,Delhi,Cochin,1,7438,21,3,2,15,16,35
6063,Jet Airways,Delhi,Cochin,1,12373,5,9,14,0,14,25
6064,IndiGo,Banglore,Delhi,0,4823,27,5,7,10,2,55
6065,Jet Airways,Banglore,Delhi,0,5769,21,6,8,20,3,0
6066,Multiple carriers,Delhi,Cochin,1,9042,21,3,7,0,6,20
6067,Air India,Delhi,Cochin,1,4697,4,6,17,20,16,5
6068,Jet Airways,Kolkata,Banglore,1,10844,5,9,14,5,5,45
6069,Air Asia,Banglore,Delhi,0,8420,6,9,4,55,2,50
6070,Multiple carriers,Delhi,Cochin,1,7563,3,6,7,10,9,0
6071,Air India,Delhi,Cochin,1,7480,15,5,20,40,12,45
6072,Jet Airways,Banglore,Delhi,0,4030,5,6,11,10,2,55
6073,Multiple carriers,Delhi,Cochin,1,6513,6,12,7,10,15,20
6074,Jet Airways,Kolkata,Banglore,1,8355,6,9,10,20,7,15
6075,Multiple carriers,Delhi,Cochin,2,16655,21,5,15,5,10,25
6076,Jet Airways,Kolkata,Banglore,1,10844,18,5,5,45,12,30
6077,SpiceJet,Kolkata,Banglore,0,3873,21,6,17,10,2,30
6078,IndiGo,Kolkata,Banglore,0,5224,6,9,15,15,2,30
6079,Jet Airways,Kolkata,Banglore,1,10844,15,5,16,30,19,30
6080,IndiGo,Kolkata,Banglore,0,4778,3,3,5,30,2,50
6081,Jet Airways,Delhi,Cochin,1,16289,3,9,20,50,22,0
6082,Air India,Delhi,Cochin,0,5674,18,3,5,10,2,50
6083,Air India,Mumbai,Hyderabad,2,12854,3,12,6,0,29,55
6084,Air India,Banglore,New Delhi,1,8425,3,9,22,0,13,5
6085,Jet Airways,Delhi,Cochin,2,9328,21,3,5,30,37,20
6086,Multiple carriers,Delhi,Cochin,1,17057,3,3,2,15,13,15
6087,Jet Airways,Banglore,Delhi,0,7229,5,3,19,50,3,0
6088,IndiGo,Delhi,Cochin,1,14871,3,3,11,30,9,30
6089,Jet Airways,Delhi,Cochin,2,14300,27,6,12,15,30,45
6090,Jet Airways,Kolkata,Banglore,1,8529,6,12,21,10,12,10
6091,Multiple carriers,Delhi,Cochin,1,10877,6,9,4,55,14,5
6092,IndiGo,Kolkata,Banglore,1,5386,21,5,17,35,4,40
6093,Multiple carriers,Delhi,Cochin,1,11622,27,3,10,45,8,5
6094,Multiple carriers,Delhi,Cochin,1,10197,27,5,3,50,15,10
6095,Air Asia,Delhi,Cochin,1,8028,21,5,16,45,5,45
6096,IndiGo,Mumbai,Hyderabad,0,2754,6,1,12,0,1,30
6097,Air India,Banglore,New Delhi,1,6781,3,3,8,15,13,10
6098,SpiceJet,Kolkata,Banglore,0,3841,21,5,17,10,2,30
6099,Multiple carriers,Delhi,Cochin,1,8266,6,6,10,20,8,55
6100,IndiGo,Banglore,New Delhi,0,6144,24,3,7,10,2,55
6101,Jet Airways,Banglore,Delhi,0,4544,24,4,11,10,2,55
6102,Jet Airways,Delhi,Cochin,2,14441,6,3,5,30,7,5
6103,Air India,Mumbai,Hyderabad,0,3100,6,12,21,5,1,20
6104,Jet Airways,Kolkata,Banglore,1,13067,18,5,20,25,18,0
6105,Jet Airways,Kolkata,Banglore,1,8529,6,12,18,55,28,40
6106,IndiGo,Delhi,Cochin,1,6442,15,5,8,35,7,35
6107,Multiple carriers,Delhi,Cochin,1,6480,27,6,10,20,10,40
6108,Air India,Banglore,New Delhi,1,11003,3,3,10,30,24,50
6109,Vistara,Banglore,Delhi,0,4668,6,12,21,0,2,50
6110,Jet Airways,Kolkata,Banglore,1,13941,5,9,6,30,22,10
6111,Vistara,Kolkata,Banglore,1,8820,5,12,7,10,11,40
6112,Air India,Delhi,Cochin,1,9064,3,9,17,45,5,15
6113,Jet Airways,Kolkata,Banglore,1,10844,6,6,8,25,11,25
6114,Jet Airways,Delhi,Cochin,2,15129,18,5,5,30,13,30
6115,Multiple carriers,Delhi,Cochin,1,6513,5,9,7,10,9,0
6116,Jet Airways,Kolkata,Banglore,1,14676,6,9,17,0,6,35
6117,IndiGo,Banglore,Delhi,0,4823,18,5,7,10,2,55
6118,IndiGo,Kolkata,Banglore,0,4174,4,12,15,15,2,30
6119,Jet Airways,Delhi,Cochin,2,19172,3,9,15,55,12,30
6120,SpiceJet,Banglore,Delhi,0,4423,4,12,5,55,2,40
6121,SpiceJet,Kolkata,Banglore,0,3873,6,12,6,55,2,35
6122,IndiGo,Delhi,Cochin,1,7189,6,3,21,50,5,45
6123,Jet Airways,Kolkata,Banglore,1,13731,6,6,6,30,22,10
6124,Jet Airways,Kolkata,Banglore,1,14151,5,12,9,35,25,20
6125,Air India,Chennai,Kolkata,0,4667,21,5,11,40,2,15
6127,Jet Airways,Kolkata,Banglore,1,11467,5,1,20,25,22,45
6128,Vistara,Mumbai,Hyderabad,1,12395,3,6,8,45,8,0
6129,Multiple carriers,Delhi,Cochin,1,7858,21,5,17,15,7,40
6130,IndiGo,Kolkata,Banglore,0,4804,24,5,20,20,2,35
6131,Jet Airways,Kolkata,Banglore,1,13469,6,9,20,25,13,20
6132,IndiGo,Delhi,Cochin,0,7673,3,6,14,30,3,5
6133,Jet Airways,Kolkata,Banglore,1,14151,6,9,17,0,25,0
6134,Jet Airways,Delhi,Cochin,1,10262,24,6,15,0,21,35
6135,Jet Airways,Delhi,Cochin,2,13014,24,6,9,40,26,55
6136,Jet Airways,Delhi,Cochin,1,12373,5,9,13,0,6,0
6137,Jet Airways,Delhi,Cochin,1,11399,18,5,10,0,9,0
6138,SpiceJet,Banglore,Delhi,0,3971,5,6,9,30,2,50
6139,Multiple carriers,Delhi,Cochin,1,6007,27,6,6,0,15,0
6140,Air India,Banglore,New Delhi,1,6383,15,3,10,30,12,25
6141,IndiGo,Banglore,Delhi,0,5740,5,12,8,30,2,50
6142,SpiceJet,Mumbai,Hyderabad,0,1965,15,6,13,15,1,30
6143,Multiple carriers,Delhi,Cochin,2,5935,21,3,7,10,14,10
6144,IndiGo,Kolkata,Banglore,0,4174,4,6,9,35,2,45
6145,IndiGo,Delhi,Cochin,1,7738,21,3,4,45,8,35
